seed,unfreeze_from,dropout,best_val_loss,best_val_acc,test_loss,test_acc,history_path
42,block5_conv1,0.2,0.53954017162323,0.908646821975708,0.587830662727356,0.89697265625,HPO/history/seed42_unfreezeblock5_conv1_drop0.2.json
42,block4_conv1,0.2,0.6521487832069397,0.8910601139068604,0.6921154856681824,0.87109375,HPO/history/seed42_unfreezeblock4_conv1_drop0.2.json
42,block5_conv1,0.4,0.9076188206672668,0.8417195677757263,0.9555092453956604,0.8310546875,HPO/history/seed42_unfreezeblock5_conv1_drop0.4.json
42,block4_conv1,0.4,1.0939041376113892,0.8124083876609802,1.1278173923492432,0.81103515625,HPO/history/seed42_unfreezeblock4_conv1_drop0.4.json
42,block5_conv1,0.6,1.8566092252731323,0.63312166929245,1.902368426322937,0.63232421875,HPO/history/seed42_unfreezeblock5_conv1_drop0.6.json
42,block4_conv1,0.6,2.087883234024048,0.5124572515487671,2.1216299533843994,0.5078125,HPO/history/seed42_unfreezeblock4_conv1_drop0.6.json
